method,value
BIASEDMF,0.7896362272046468
BIASEDMF,0.7734406368025963
BIASEDMF,0.773427186314135
BIASEDMF,0.7153073436316187
BIASEDMF,0.7159517730290995
BIASEDMF,0.7157867599538396
BIASEDMF,0.7154457554243102
BIASEDMF,0.7158058658321853
BIASEDMF,0.7420532570256373
BIASEDMF,0.7418175442329334
BIASEDMF,0.7414734104237721
BIASEDMF,0.7653518789724147
BIASEDMF,0.7421516743293156
BIASEDMF,0.7241701324020786
BIASEDMF,0.8187038676873843
BIASEDMF,0.7239243626891608
BIASEDMF,0.723995644991803
BIASEDMF,0.7248731491070524
BIASEDMF,0.7080415278605672
BIASEDMF,0.7234034240857394
BIASEDMF,0.7479551627485169
BIASEDMF,0.7340855247334248
BIASEDMF,0.7257316029766432
BIASEDMF,0.6846448612382012
BIASEDMF,0.699492374834358
BIASEDMF,0.7227809060096497
BIASEDMF,0.7182782850188018
BIASEDMF,0.7221745574429251
BIASEDMF,0.7897270115100475
BIASEDMF,0.7575788294268027
BIASEDMF,0.7434049565003226
BIASEDMF,0.7544925941805063
BIASEDMF,0.7666729570581245
BIASEDMF,0.6935504861771082
BIASEDMF,0.7420067266910279
BIASEDMF,0.689908646956619
BIASEDMF,0.7499347827683231
BIASEDMF,0.7765779876836719
BIASEDMF,0.7439995277408583
BIASEDMF,0.6914796433902408
BIASEDMF,0.6377101014769768
BIASEDMF,0.709540754357429
BIASEDMF,0.6951509383235928
BIASEDMF,1.1203370137130264
BIASEDMF,1.1220617834596929
BIASEDMF,1.120496390489966
BIASEDMF,1.123838915044661
BIASEDMF,1.1240550255618291
BIASEDMF,1.1270259447045818
BIASEDMF,1.126031220430585
BIASEDMF,1.1170647782515923
BIASEDMF,1.124518567968026
BIASEDMF,1.126677828615798
BayesianRidge,0.921168593322354
BayesianRidge,0.9125666074319098
BayesianRidge,0.953107999412731
BayesianRidge,0.9047908540219533
BayesianRidge,0.870338570386229
BayesianRidge,0.6818337239319019
BayesianRidge,0.6824182624142383
BayesianRidge,0.6808589467266017
BayesianRidge,0.6803540453245894
BayesianRidge,0.6736873713068372
BayesianRidge,0.7228612774905605
BayesianRidge,0.7142567228106337
BayesianRidge,0.7430638562390773
BayesianRidge,0.7229972134487144
BayesianRidge,0.7111023071494265
BayesianRidge,0.8510254171620736
BayesianRidge,0.8796276277603816
BayesianRidge,0.8337451182950771
BayesianRidge,0.8254718809477825
BayesianRidge,0.8148301203463427
BayesianRidge,0.7158604516368422
BayesianRidge,0.7155446508358636
BayesianRidge,0.7155419450415824
BayesianRidge,0.7154789494950984
BayesianRidge,0.715221927688513
BayesianRidge,0.7438832429113602
BayesianRidge,0.7444251228053976
BayesianRidge,0.7443083361454129
BayesianRidge,0.7444869488499796
BayesianRidge,0.7440253205310223
BayesianRidge,0.7042164540227844
BayesianRidge,0.7088835140206368
BayesianRidge,0.7042040042468451
BayesianRidge,0.7042851007202615
BayesianRidge,0.7039103695219597
BayesianRidge,0.9590901562654752
BayesianRidge,0.9598997951868112
BayesianRidge,0.9597521707036094
BayesianRidge,0.959141414940882
BayesianRidge,0.959864169063106
BayesianRidge,0.759317740251085
BayesianRidge,0.7595723778504503
BayesianRidge,0.759488017775728
BayesianRidge,0.7596534248799397
